8.290608997674679870e+01,1.131095320845129777e+02,1.675162569081166737e+02,9.433640471106285474e+01,1.201536745542163658e+02,1.545843058449796388e+02,1.121144091545203594e+02,1.790203267243657308e+02,1.721125225464043638e+02,1.701415226807357897e+02
7.229144804211354369e+01,9.512496719901588449e+01,1.772782391106465809e+02,1.114140905738424721e+02,1.033487210982913780e+02,1.517739017827085206e+02,8.130795798288377796e+01,1.744317348805222707e+02,1.493261691669163724e+02,1.855629973759414781e+02
8.415667428107953185e+01,9.276540661995437631e+01,1.812495458518842213e+02,1.150184649080585899e+02,1.117478655689830589e+02,1.289599990171960542e+02,8.749346411810907398e+01,1.754773973134312826e+02,1.404696817437348386e+02,1.872298634400131334e+02
7.998681537838673705e+01,1.149332472870233346e+02,1.706622126793244831e+02,9.264890457695240400e+01,1.257063435061338055e+02,1.659399171692899415e+02,1.120498009978392986e+02,1.819833251741681295e+02,1.823649169841942808e+02,1.689458093096973528e+02
8.084376935692525024e+01,1.084347081372621346e+02,1.810623730515817158e+02,9.839112059777492902e+01,1.271664431208247947e+02,1.521802739722303102e+02,1.041495001672366527e+02,1.810237244126353460e+02,1.674113352338013669e+02,1.782583057632209886e+02
8.824109630318379516e+01,9.592931729202297220e+01,1.794163382744172566e+02,1.119720652625512542e+02,1.436592217200870323e+02,1.427234986645749757e+02,9.941681060777696644e+01,1.768510229197297292e+02,1.467736932674584409e+02,1.861925531377555956e+02
8.744017888637280578e+01,9.678102303688552865e+01,1.744207222258428089e+02,1.108104141131591263e+02,1.258905961626643943e+02,1.413878074509671876e+02,8.565833512531312977e+01,1.633501294759068685e+02,1.585429725239214918e+02,1.736735539784195055e+02
7.403536762328839416e+01,1.021318348610880662e+02,1.781969929730275624e+02,1.048865414113354149e+02,1.252604880446071434e+02,1.515777389032415101e+02,1.048155859469035533e+02,1.812401389089379506e+02,1.597793272772965452e+02,1.846650081922771562e+02
7.590400426121449584e+01,1.032488449702146340e+02,1.809089953994134419e+02,1.034395715222310486e+02,1.257801079118127632e+02,1.543609664661458680e+02,9.586940810667070423e+01,1.842160268333707052e+02,1.560902923682866117e+02,1.845647660841705431e+02
7.782471941443181151e+01,1.183648611420872498e+02,1.732720187401154988e+02,9.000137214368099592e+01,1.496825818532581138e+02,1.486775499803594300e+02,1.085185723064998058e+02,1.787535740789923864e+02,1.785328685382542631e+02,1.528110569467308153e+02
8.711439539523816222e+01,9.766392302160289773e+01,1.747758545076230519e+02,1.093177585751366081e+02,1.332944845670337486e+02,1.375584560257962892e+02,9.585594687448534046e+01,1.761648875084672170e+02,1.497627225557503721e+02,1.828584691037895311e+02
7.438690660925603026e+01,1.106788785124304582e+02,1.752039989923814289e+02,9.624633707111591718e+01,1.399076951557273674e+02,1.385029324514440248e+02,1.020370548127749828e+02,1.726770269480500417e+02,1.695150563160119077e+02,1.658146195163490404e+02
8.430309841068482513e+01,9.978481463735130319e+01,1.729437291567901127e+02,1.070576002225827636e+02,1.467752980106944847e+02,1.291623547894529054e+02,9.326178181754144703e+01,1.638794170823846059e+02,1.550369139650998136e+02,1.638212132205726732e+02
8.027300426395630950e+01,9.533812422697570810e+01,1.785321709161380284e+02,1.114647876322817268e+02,1.337413247340793419e+02,1.489861107689908692e+02,8.894010547386201893e+01,1.751120010522160726e+02,1.509618707934556028e+02,1.895972316016914476e+02
8.010110454292988891e+01,1.034534582311394502e+02,1.735082512294629566e+02,1.038593761250924530e+02,1.324883637243385124e+02,1.511807251793912599e+02,9.172487012134584461e+01,1.714851625767502981e+02,1.602547787765202543e+02,1.731304457535507311e+02
7.874730138512349242e+01,9.742697537337568292e+01,1.780888676440099232e+02,1.094891563058447304e+02,1.316440365427608299e+02,1.307046787066034028e+02,8.309730753885301624e+01,1.695677897539887624e+02,1.592643435934720060e+02,1.773682177414657701e+02
8.762500247390961761e+01,8.908247374390390405e+01,1.783744452690461628e+02,1.187551797852467956e+02,9.892900175987432476e+01,1.497201684338620851e+02,9.011697409139665638e+01,1.682304696646485525e+02,1.434162676969704648e+02,1.882546381106140245e+02
8.390843112798428649e+01,1.011610174963357736e+02,1.808332809602597706e+02,1.059135898203205528e+02,1.273959382289523887e+02,1.404544596297315309e+02,9.492209047661813770e+01,1.699385657516274648e+02,1.682079005280671140e+02,1.746103844394447435e+02
